mun_id;drs_desc;mun_desc;ano;faixas_etaria;populacao
3545159;DRS 10 - Piracicaba;Saltinho;2021;55 a 59 anos;463
3545209;DRS 16 - Sorocaba;Salto;2021;55 a 59 anos;7.323
3545308;DRS 16 - Sorocaba;Salto de Pirapora;2021;55 a 59 anos;2.512
3545407;DRS 09 - Marília;Salto Grande;2021;55 a 59 anos;517
3545506;DRS 11 - Presidente Prudente;Sandovalina;2021;55 a 59 anos;249
3545605;DRS 15 - São José do Rio Preto;Santa Adélia;2021;55 a 59 anos;876
3545704;DRS 15 - São José do Rio Preto;Santa Albertina;2021;55 a 59 anos;369
3545803;DRS 07 - Campinas;Santa Bárbara d'Oeste;2021;55 a 59 anos;12.664
3546009;DRS 17 - Taubaté;Santa Branca;2021;55 a 59 anos;909
3546108;DRS 15 - São José do Rio Preto;Santa Clara d'Oeste;2021;55 a 59 anos;128
3546207;DRS 10 - Piracicaba;Santa Cruz da Conceição;2021;55 a 59 anos;261
3546256;DRS 13 - Ribeirão Preto;Santa Cruz da Esperança;2021;55 a 59 anos;110
3546306;DRS 14 - São João da Boa Vista;Santa Cruz das Palmeiras;2021;55 a 59 anos;1.829
3546405;DRS 09 - Marília;Santa Cruz do Rio Pardo;2021;55 a 59 anos;2.857
3546504;DRS 03 - Araraquara;Santa Ernestina;2021;55 a 59 anos;325
3546603;DRS 15 - São José do Rio Preto;Santa Fé do Sul;2021;55 a 59 anos;2.049
3546702;DRS 10 - Piracicaba;Santa Gertrudes;2021;55 a 59 anos;1.299
3546801;DRS 01 - Grande São Paulo;Santa Isabel;2021;55 a 59 anos;3.115
3546900;DRS 03 - Araraquara;Santa Lúcia;2021;55 a 59 anos;469
3547007;DRS 10 - Piracicaba;Santa Maria da Serra;2021;55 a 59 anos;347
3547106;DRS 11 - Presidente Prudente;Santa Mercedes;2021;55 a 59 anos;184
3547403;DRS 15 - São José do Rio Preto;Santa Rita d'Oeste;2021;55 a 59 anos;179
3547502;DRS 13 - Ribeirão Preto;Santa Rita do Passa Quatro;2021;55 a 59 anos;1.835
3547601;DRS 13 - Ribeirão Preto;Santa Rosa de Viterbo;2021;55 a 59 anos;1.598
3547650;DRS 15 - São José do Rio Preto;Santa Salete;2021;55 a 59 anos;99
3547205;DRS 15 - São José do Rio Preto;Santana da Ponte Pensa;2021;55 a 59 anos;125
3547304;DRS 01 - Grande São Paulo;Santana de Parnaíba;2021;55 a 59 anos;7.726
3547700;DRS 11 - Presidente Prudente;Santo Anastácio;2021;55 a 59 anos;1.425
3547809;DRS 01 - Grande São Paulo;Santo André;2021;55 a 59 anos;44.627
3547908;DRS 13 - Ribeirão Preto;Santo Antônio da Alegria;2021;55 a 59 anos;389
3548005;DRS 07 - Campinas;Santo Antônio de Posse;2021;55 a 59 anos;1.291
3548054;DRS 02 - Araçatuba;Santo Antônio do Aracanguá;2021;55 a 59 anos;545
3548104;DRS 14 - São João da Boa Vista;Santo Antônio do Jardim;2021;55 a 59 anos;363
3548203;DRS 17 - Taubaté;Santo Antônio do Pinhal;2021;55 a 59 anos;425
3548302;DRS 11 - Presidente Prudente;Santo Expedito;2021;55 a 59 anos;208
3548401;DRS 02 - Araçatuba;Santópolis do Aguapeí;2021;55 a 59 anos;239
3548500;DRS 04 - Baixada Santista;Santos;2021;55 a 59 anos;28.470
3548609;DRS 17 - Taubaté;São Bento do Sapucaí;2021;55 a 59 anos;736
3548708;DRS 01 - Grande São Paulo;São Bernardo do Campo;2021;55 a 59 anos;50.281
3548807;DRS 01 - Grande São Paulo;São Caetano do Sul;2021;55 a 59 anos;11.116
3548906;DRS 03 - Araraquara;São Carlos;2021;55 a 59 anos;15.178
3549003;DRS 15 - São José do Rio Preto;São Francisco;2021;55 a 59 anos;185
3549102;DRS 14 - São João da Boa Vista;São João da Boa Vista;2021;55 a 59 anos;5.887
3549201;DRS 15 - São José do Rio Preto;São João das Duas Pontes;2021;55 a 59 anos;189
3549250;DRS 15 - São José do Rio Preto;São João de Iracema;2021;55 a 59 anos;115
3549300;DRS 11 - Presidente Prudente;São João do Pau d'Alho;2021;55 a 59 anos;135
3549409;DRS 08 - Franca;São Joaquim da Barra;2021;55 a 59 anos;2.970
3549508;DRS 08 - Franca;São José da Bela Vista;2021;55 a 59 anos;453
3549607;DRS 17 - Taubaté;São José do Barreiro;2021;55 a 59 anos;255
3549706;DRS 14 - São João da Boa Vista;São José do Rio Pardo;2021;55 a 59 anos;3.408
3549805;DRS 15 - São José do Rio Preto;São José do Rio Preto;2021;55 a 59 anos;29.105
3549904;DRS 17 - Taubaté;São José dos Campos;2021;55 a 59 anos;41.627
3549953;DRS 01 - Grande São Paulo;São Lourenço da Serra;2021;55 a 59 anos;836
3550001;DRS 17 - Taubaté;São Luiz do Paraitinga;2021;55 a 59 anos;689
3550100;DRS 06 - Bauru;São Manuel;2021;55 a 59 anos;2.330
3550209;DRS 16 - Sorocaba;São Miguel Arcanjo;2021;55 a 59 anos;1.813
3550308;DRS 01 - Grande São Paulo;São Paulo;2021;55 a 59 anos;687.503
3550407;DRS 10 - Piracicaba;São Pedro;2021;55 a 59 anos;2.011
3550506;DRS 09 - Marília;São Pedro do Turvo;2021;55 a 59 anos;435
3550605;DRS 16 - Sorocaba;São Roque;2021;55 a 59 anos;5.215
3550704;DRS 17 - Taubaté;São Sebastião;2021;55 a 59 anos;4.539
3550803;DRS 14 - São João da Boa Vista;São Sebastião da Grama;2021;55 a 59 anos;746
3550902;DRS 13 - Ribeirão Preto;São Simão;2021;55 a 59 anos;900
3551009;DRS 04 - Baixada Santista;São Vicente;2021;55 a 59 anos;20.602
3551108;DRS 16 - Sorocaba;Sarapuí;2021;55 a 59 anos;553
3551207;DRS 06 - Bauru;Sarutaiá;2021;55 a 59 anos;202
3551306;DRS 15 - São José do Rio Preto;Sebastianópolis do Sul;2021;55 a 59 anos;205
3551405;DRS 13 - Ribeirão Preto;Serra Azul;2021;55 a 59 anos;596
3551603;DRS 07 - Campinas;Serra Negra;2021;55 a 59 anos;1.766
3551504;DRS 13 - Ribeirão Preto;Serrana;2021;55 a 59 anos;2.359
3551702;DRS 13 - Ribeirão Preto;Sertãozinho;2021;55 a 59 anos;7.114
3551801;DRS 12 - Registro;Sete Barras;2021;55 a 59 anos;646
3551900;DRS 05 - Barretos;Severínia;2021;55 a 59 anos;960
3552007;DRS 17 - Taubaté;Silveiras;2021;55 a 59 anos;348
3552106;DRS 07 - Campinas;Socorro;2021;55 a 59 anos;2.448
3552205;DRS 16 - Sorocaba;Sorocaba;2021;55 a 59 anos;39.092
3552304;DRS 02 - Araçatuba;Sud Mennucci;2021;55 a 59 anos;473
3552403;DRS 07 - Campinas;Sumaré;2021;55 a 59 anos;15.083
3552551;DRS 02 - Araçatuba;Suzanápolis;2021;55 a 59 anos;247
3552502;DRS 01 - Grande São Paulo;Suzano;2021;55 a 59 anos;16.104
3552601;DRS 15 - São José do Rio Preto;Tabapuã;2021;55 a 59 anos;768
3552700;DRS 03 - Araraquara;Tabatinga;2021;55 a 59 anos;914
3552809;DRS 01 - Grande São Paulo;Taboão da Serra;2021;55 a 59 anos;14.979
3552908;DRS 11 - Presidente Prudente;Taciba;2021;55 a 59 anos;409
3553005;DRS 06 - Bauru;Taguaí;2021;55 a 59 anos;655
3553104;DRS 05 - Barretos;Taiaçu;2021;55 a 59 anos;360
3553203;DRS 05 - Barretos;Taiúva;2021;55 a 59 anos;363
3553302;DRS 14 - São João da Boa Vista;Tambaú;2021;55 a 59 anos;1.447
3553401;DRS 15 - São José do Rio Preto;Tanabi;2021;55 a 59 anos;1.706
3553500;DRS 16 - Sorocaba;Tapiraí;2021;55 a 59 anos;401
3553609;DRS 14 - São João da Boa Vista;Tapiratiba;2021;55 a 59 anos;894
3553658;DRS 05 - Barretos;Taquaral;2021;55 a 59 anos;169
3553708;DRS 03 - Araraquara;Taquaritinga;2021;55 a 59 anos;3.476
3553807;DRS 06 - Bauru;Taquarituba;2021;55 a 59 anos;1.448
3553856;DRS 16 - Sorocaba;Taquarivaí;2021;55 a 59 anos;294
3553906;DRS 11 - Presidente Prudente;Tarabai;2021;55 a 59 anos;409
3553955;DRS 09 - Marília;Tarumã;2021;55 a 59 anos;894
3554003;DRS 16 - Sorocaba;Tatuí;2021;55 a 59 anos;6.545
3554102;DRS 17 - Taubaté;Taubaté;2021;55 a 59 anos;18.423
3554201;DRS 06 - Bauru;Tejupá;2021;55 a 59 anos;256
3554300;DRS 11 - Presidente Prudente;Teodoro Sampaio;2021;55 a 59 anos;1.297
3554409;DRS 05 - Barretos;Terra Roxa;2021;55 a 59 anos;543
3554508;DRS 16 - Sorocaba;Tietê;2021;55 a 59 anos;2.448
3554607;DRS 09 - Marília;Timburi;2021;55 a 59 anos;191
3554656;DRS 06 - Bauru;Torre de Pedra;2021;55 a 59 anos;140
3554706;DRS 06 - Bauru;Torrinha;2021;55 a 59 anos;607
3554755;DRS 03 - Araraquara;Trabiju;2021;55 a 59 anos;77
3554805;DRS 17 - Taubaté;Tremembé;2021;55 a 59 anos;2.584
3554904;DRS 15 - São José do Rio Preto;Três Fronteiras;2021;55 a 59 anos;338
3554953;DRS 07 - Campinas;Tuiuti;2021;55 a 59 anos;370
3555000;DRS 09 - Marília;Tupã;2021;55 a 59 anos;4.243
3555109;DRS 11 - Presidente Prudente;Tupi Paulista;2021;55 a 59 anos;957
3555208;DRS 02 - Araçatuba;Turiúba;2021;55 a 59 anos;141
3555307;DRS 15 - São José do Rio Preto;Turmalina;2021;55 a 59 anos;174
3555356;DRS 15 - São José do Rio Preto;Ubarana;2021;55 a 59 anos;300
3555406;DRS 17 - Taubaté;Ubatuba;2021;55 a 59 anos;4.954
3555505;DRS 09 - Marília;Ubirajara;2021;55 a 59 anos;252
3555604;DRS 15 - São José do Rio Preto;Uchoa;2021;55 a 59 anos;636
3555703;DRS 15 - São José do Rio Preto;União Paulista;2021;55 a 59 anos;90
3555802;DRS 15 - São José do Rio Preto;Urânia;2021;55 a 59 anos;557
3555901;DRS 06 - Bauru;Uru;2021;55 a 59 anos;91
3556008;DRS 15 - São José do Rio Preto;Urupês;2021;55 a 59 anos;895
3556107;DRS 15 - São José do Rio Preto;Valentim Gentil;2021;55 a 59 anos;733
3556206;DRS 07 - Campinas;Valinhos;2021;55 a 59 anos;8.466
3556305;DRS 02 - Araçatuba;Valparaíso;2021;55 a 59 anos;1.344
3556354;DRS 07 - Campinas;Vargem;2021;55 a 59 anos;560
3556404;DRS 14 - São João da Boa Vista;Vargem Grande do Sul;2021;55 a 59 anos;2.566
3556453;DRS 01 - Grande São Paulo;Vargem Grande Paulista;2021;55 a 59 anos;2.852
3556503;DRS 07 - Campinas;Várzea Paulista;2021;55 a 59 anos;6.837
3556602;DRS 09 - Marília;Vera Cruz;2021;55 a 59 anos;677
3556701;DRS 07 - Campinas;Vinhedo;2021;55 a 59 anos;4.785
3556800;DRS 05 - Barretos;Viradouro;2021;55 a 59 anos;1.090
3556909;DRS 05 - Barretos;Vista Alegre do Alto;2021;55 a 59 anos;436
3556958;DRS 15 - São José do Rio Preto;Vitória Brasil;2021;55 a 59 anos;109
3557006;DRS 16 - Sorocaba;Votorantim;2021;55 a 59 anos;6.724
3557105;DRS 15 - São José do Rio Preto;Votuporanga;2021;55 a 59 anos;6.080
3557154;DRS 15 - São José do Rio Preto;Zacarias;2021;55 a 59 anos;169
3500105;DRS 09 - Marília;Adamantina;2021;60 a 64 anos;2.156
3500204;DRS 15 - São José do Rio Preto;Adolfo;2021;60 a 64 anos;239
3500303;DRS 14 - São João da Boa Vista;Aguaí;2021;60 a 64 anos;1.744
3500402;DRS 14 - São João da Boa Vista;Águas da Prata;2021;60 a 64 anos;501
3500501;DRS 07 - Campinas;Águas de Lindóia;2021;60 a 64 anos;991
3500550;DRS 06 - Bauru;Águas de Santa Bárbara;2021;60 a 64 anos;321
3500600;DRS 10 - Piracicaba;Águas de São Pedro;2021;60 a 64 anos;179
3500709;DRS 06 - Bauru;Agudos;2021;60 a 64 anos;1.820
3500758;DRS 16 - Sorocaba;Alambari;2021;60 a 64 anos;263
3500808;DRS 11 - Presidente Prudente;Alfredo Marcondes;2021;60 a 64 anos;237
3500907;DRS 05 - Barretos;Altair;2021;60 a 64 anos;167
3501004;DRS 13 - Ribeirão Preto;Altinópolis;2021;60 a 64 anos;868
3501103;DRS 02 - Araçatuba;Alto Alegre;2021;60 a 64 anos;240
3501152;DRS 16 - Sorocaba;Alumínio;2021;60 a 64 anos;759
3501202;DRS 15 - São José do Rio Preto;Álvares Florence;2021;60 a 64 anos;268
3501301;DRS 11 - Presidente Prudente;Álvares Machado;2021;60 a 64 anos;1.295
3501400;DRS 09 - Marília;Álvaro de Carvalho;2021;60 a 64 anos;179
3501509;DRS 09 - Marília;Alvinlândia;2021;60 a 64 anos;154
3501608;DRS 07 - Campinas;Americana;2021;60 a 64 anos;13.744
3501707;DRS 03 - Araraquara;Américo Brasiliense;2021;60 a 64 anos;1.629
3501806;DRS 15 - São José do Rio Preto;Américo de Campos;2021;60 a 64 anos;385
3501905;DRS 07 - Campinas;Amparo;2021;60 a 64 anos;3.980
3502002;DRS 10 - Piracicaba;Analândia;2021;60 a 64 anos;253
3502101;DRS 02 - Araçatuba;Andradina;2021;60 a 64 anos;3.282
3502200;DRS 16 - Sorocaba;Angatuba;2021;60 a 64 anos;1.242
3502309;DRS 06 - Bauru;Anhembi;2021;60 a 64 anos;314
3502408;DRS 11 - Presidente Prudente;Anhumas;2021;60 a 64 anos;210
3502507;DRS 17 - Taubaté;Aparecida;2021;60 a 64 anos;2.043
3502606;DRS 15 - São José do Rio Preto;Aparecida d'Oeste;2021;60 a 64 anos;262
3502705;DRS 16 - Sorocaba;Apiaí;2021;60 a 64 anos;1.191
3502754;DRS 16 - Sorocaba;Araçariguama;2021;60 a 64 anos;816
3502804;DRS 02 - Araçatuba;Araçatuba;2021;60 a 64 anos;11.314
3502903;DRS 16 - Sorocaba;Araçoiaba da Serra;2021;60 a 64 anos;1.626
3503000;DRS 08 - Franca;Aramina;2021;60 a 64 anos;310
3503109;DRS 06 - Bauru;Arandu;2021;60 a 64 anos;327
3503158;DRS 17 - Taubaté;Arapeí;2021;60 a 64 anos;138
3503208;DRS 03 - Araraquara;Araraquara;2021;60 a 64 anos;12.761
3503307;DRS 10 - Piracicaba;Araras;2021;60 a 64 anos;7.212
3503356;DRS 09 - Marília;Arco-Íris;2021;60 a 64 anos;122
3503406;DRS 06 - Bauru;Arealva;2021;60 a 64 anos;501
3503505;DRS 17 - Taubaté;Areias;2021;60 a 64 anos;193
3503604;DRS 06 - Bauru;Areiópolis;2021;60 a 64 anos;465
3503703;DRS 15 - São José do Rio Preto;Ariranha;2021;60 a 64 anos;458
3503802;DRS 07 - Campinas;Artur Nogueira;2021;60 a 64 anos;2.325
3503901;DRS 01 - Grande São Paulo;Arujá;2021;60 a 64 anos;4.029
3503950;DRS 15 - São José do Rio Preto;Aspásia;2021;60 a 64 anos;112
3504008;DRS 09 - Marília;Assis;2021;60 a 64 anos;5.749
3504107;DRS 07 - Campinas;Atibaia;2021;60 a 64 anos;7.097
3504206;DRS 02 - Araçatuba;Auriflama;2021;60 a 64 anos;843
3504305;DRS 06 - Bauru;Avaí;2021;60 a 64 anos;266
3504404;DRS 02 - Araçatuba;Avanhandava;2021;60 a 64 anos;514
3504503;DRS 06 - Bauru;Avaré;2021;60 a 64 anos;4.527
3504602;DRS 15 - São José do Rio Preto;Bady Bassitt;2021;60 a 64 anos;878
3504701;DRS 06 - Bauru;Balbinos;2021;60 a 64 anos;88
3504800;DRS 15 - São José do Rio Preto;Bálsamo;2021;60 a 64 anos;496
3504909;DRS 17 - Taubaté;Bananal;2021;60 a 64 anos;563
3505005;DRS 06 - Bauru;Barão de Antonina;2021;60 a 64 anos;199
3505104;DRS 02 - Araçatuba;Barbosa;2021;60 a 64 anos;352
3505203;DRS 06 - Bauru;Bariri;2021;60 a 64 anos;1.870
3505302;DRS 06 - Bauru;Barra Bonita;2021;60 a 64 anos;2.161
3505351;DRS 16 - Sorocaba;Barra do Chapéu;2021;60 a 64 anos;252
3505401;DRS 12 - Registro;Barra do Turvo;2021;60 a 64 anos;353
3505500;DRS 05 - Barretos;Barretos;2021;60 a 64 anos;6.461
3505609;DRS 13 - Ribeirão Preto;Barrinha;2021;60 a 64 anos;1.275
3505708;DRS 01 - Grande São Paulo;Barueri;2021;60 a 64 anos;11.546
3505807;DRS 09 - Marília;Bastos;2021;60 a 64 anos;1.156
3505906;DRS 13 - Ribeirão Preto;Batatais;2021;60 a 64 anos;3.399
3506003;DRS 06 - Bauru;Bauru;2021;60 a 64 anos;20.051
3506102;DRS 05 - Barretos;Bebedouro;2021;60 a 64 anos;4.289
3506201;DRS 02 - Araçatuba;Bento de Abreu;2021;60 a 64 anos;137
3506300;DRS 09 - Marília;Bernardino de Campos;2021;60 a 64 anos;592
3506359;DRS 04 - Baixada Santista;Bertioga;2021;60 a 64 anos;2.327
3506409;DRS 02 - Araçatuba;Bilac;2021;60 a 64 anos;447
3506508;DRS 02 - Araçatuba;Birigui;2021;60 a 64 anos;6.550
3506607;DRS 01 - Grande São Paulo;Biritiba Mirim;2021;60 a 64 anos;1.343
3506706;DRS 03 - Araraquara;Boa Esperança do Sul;2021;60 a 64 anos;672
3506805;DRS 06 - Bauru;Bocaina;2021;60 a 64 anos;576
3506904;DRS 06 - Bauru;Bofete;2021;60 a 64 anos;539
3507001;DRS 16 - Sorocaba;Boituva;2021;60 a 64 anos;2.514
3507100;DRS 07 - Campinas;Bom Jesus dos Perdões;2021;60 a 64 anos;1.101
3507159;DRS 16 - Sorocaba;Bom Sucesso de Itararé;2021;60 a 64 anos;137
3507209;DRS 09 - Marília;Borá;2021;60 a 64 anos;50
3507308;DRS 06 - Bauru;Boracéia;2021;60 a 64 anos;218
3507407;DRS 03 - Araraquara;Borborema;2021;60 a 64 anos;877
3507456;DRS 06 - Bauru;Borebi;2021;60 a 64 anos;113
3507506;DRS 06 - Bauru;Botucatu;2021;60 a 64 anos;7.356
3507605;DRS 07 - Campinas;Bragança Paulista;2021;60 a 64 anos;8.477
3507704;DRS 02 - Araçatuba;Braúna;2021;60 a 64 anos;290
3507753;DRS 02 - Araçatuba;Brejo Alegre;2021;60 a 64 anos;137
3507803;DRS 13 - Ribeirão Preto;Brodowski;2021;60 a 64 anos;1.187
3507902;DRS 06 - Bauru;Brotas;2021;60 a 64 anos;1.183
3508009;DRS 16 - Sorocaba;Buri;2021;60 a 64 anos;843
3508108;DRS 02 - Araçatuba;Buritama;2021;60 a 64 anos;932
3508207;DRS 08 - Franca;Buritizal;2021;60 a 64 anos;234
3508306;DRS 06 - Bauru;Cabrália Paulista;2021;60 a 64 anos;222
3508405;DRS 07 - Campinas;Cabreúva;2021;60 a 64 anos;1.896
3508504;DRS 17 - Taubaté;Caçapava;2021;60 a 64 anos;4.738
3508603;DRS 17 - Taubaté;Cachoeira Paulista;2021;60 a 64 anos;1.753
3508702;DRS 14 - São João da Boa Vista;Caconde;2021;60 a 64 anos;1.025
3508801;DRS 06 - Bauru;Cafelândia;2021;60 a 64 anos;931
3508900;DRS 11 - Presidente Prudente;Caiabu;2021;60 a 64 anos;227
3509007;DRS 01 - Grande São Paulo;Caieiras;2021;60 a 64 anos;4.674
3509106;DRS 11 - Presidente Prudente;Caiuá;2021;60 a 64 anos;298
3509205;DRS 01 - Grande São Paulo;Cajamar;2021;60 a 64 anos;3.053
3509254;DRS 12 - Registro;Cajati;2021;60 a 64 anos;1.237
3509304;DRS 05 - Barretos;Cajobi;2021;60 a 64 anos;555
3509403;DRS 13 - Ribeirão Preto;Cajuru;2021;60 a 64 anos;1.244
3509452;DRS 16 - Sorocaba;Campina do Monte Alegre;2021;60 a 64 anos;271
3509502;DRS 07 - Campinas;Campinas;2021;60 a 64 anos;62.599
3509601;DRS 07 - Campinas;Campo Limpo Paulista;2021;60 a 64 anos;4.086
3509700;DRS 17 - Taubaté;Campos do Jordão;2021;60 a 64 anos;2.419
3509809;DRS 09 - Marília;Campos Novos Paulista;2021;60 a 64 anos;224
3509908;DRS 12 - Registro;Cananéia;2021;60 a 64 anos;614
3509957;DRS 17 - Taubaté;Canas;2021;60 a 64 anos;215
3510005;DRS 09 - Marília;Cândido Mota;2021;60 a 64 anos;1.741
3510104;DRS 03 - Araraquara;Cândido Rodrigues;2021;60 a 64 anos;178
3510153;DRS 09 - Marília;Canitar;2021;60 a 64 anos;180
3510203;DRS 16 - Sorocaba;Capão Bonito;2021;60 a 64 anos;2.167
3510302;DRS 16 - Sorocaba;Capela do Alto;2021;60 a 64 anos;862
3510401;DRS 10 - Piracicaba;Capivari;2021;60 a 64 anos;2.541
3510500;DRS 17 - Taubaté;Caraguatatuba;2021;60 a 64 anos;5.305
3510609;DRS 01 - Grande São Paulo;Carapicuíba;2021;60 a 64 anos;18.077
3510708;DRS 15 - São José do Rio Preto;Cardoso;2021;60 a 64 anos;731
3510807;DRS 14 - São João da Boa Vista;Casa Branca;2021;60 a 64 anos;1.554
3510906;DRS 13 - Ribeirão Preto;Cássia dos Coqueiros;2021;60 a 64 anos;148
3511003;DRS 02 - Araçatuba;Castilho;2021;60 a 64 anos;1.043
3511102;DRS 15 - São José do Rio Preto;Catanduva;2021;60 a 64 anos;6.780
3511201;DRS 15 - São José do Rio Preto;Catiguá;2021;60 a 64 anos;407
3511300;DRS 15 - São José do Rio Preto;Cedral;2021;60 a 64 anos;495
3511409;DRS 06 - Bauru;Cerqueira César;2021;60 a 64 anos;946
3511508;DRS 16 - Sorocaba;Cerquilho;2021;60 a 64 anos;2.341
3511607;DRS 16 - Sorocaba;Cesário Lange;2021;60 a 64 anos;755
3511706;DRS 10 - Piracicaba;Charqueada;2021;60 a 64 anos;785
3557204;DRS 09 - Marília;Chavantes;2021;60 a 64 anos;633
3511904;DRS 02 - Araçatuba;Clementina;2021;60 a 64 anos;358
3512001;DRS 05 - Barretos;Colina;2021;60 a 64 anos;963
3512100;DRS 05 - Barretos;Colômbia;2021;60 a 64 anos;298
3512209;DRS 10 - Piracicaba;Conchal;2021;60 a 64 anos;1.219
3512308;DRS 06 - Bauru;Conchas;2021;60 a 64 anos;951
3512407;DRS 10 - Piracicaba;Cordeirópolis;2021;60 a 64 anos;1.164
3512506;DRS 02 - Araçatuba;Coroados;2021;60 a 64 anos;320
3512605;DRS 06 - Bauru;Coronel Macedo;2021;60 a 64 anos;301
3512704;DRS 10 - Piracicaba;Corumbataí;2021;60 a 64 anos;203
3512803;DRS 07 - Campinas;Cosmópolis;2021;60 a 64 anos;3.151
3512902;DRS 15 - São José do Rio Preto;Cosmorama;2021;60 a 64 anos;454
3513009;DRS 01 - Grande São Paulo;Cotia;2021;60 a 64 anos;10.825
3513108;DRS 13 - Ribeirão Preto;Cravinhos;2021;60 a 64 anos;1.775
3513207;DRS 08 - Franca;Cristais Paulista;2021;60 a 64 anos;464
3513306;DRS 09 - Marília;Cruzália;2021;60 a 64 anos;141
3513405;DRS 17 - Taubaté;Cruzeiro;2021;60 a 64 anos;4.492
3513504;DRS 04 - Baixada Santista;Cubatão;2021;60 a 64 anos;6.083
3513603;DRS 17 - Taubaté;Cunha;2021;60 a 64 anos;1.163
3513702;DRS 03 - Araraquara;Descalvado;2021;60 a 64 anos;1.812
3513801;DRS 01 - Grande São Paulo;Diadema;2021;60 a 64 anos;17.995
3513850;DRS 15 - São José do Rio Preto;Dirce Reis;2021;60 a 64 anos;104
3513900;DRS 14 - São João da Boa Vista;Divinolândia;2021;60 a 64 anos;675
3514007;DRS 03 - Araraquara;Dobrada;2021;60 a 64 anos;339
3514106;DRS 06 - Bauru;Dois Córregos;2021;60 a 64 anos;1.258
3514205;DRS 15 - São José do Rio Preto;Dolcinópolis;2021;60 a 64 anos;130
3514304;DRS 03 - Araraquara;Dourado;2021;60 a 64 anos;527
3514403;DRS 11 - Presidente Prudente;Dracena;2021;60 a 64 anos;2.767
3514502;DRS 06 - Bauru;Duartina;2021;60 a 64 anos;710
3514601;DRS 13 - Ribeirão Preto;Dumont;2021;60 a 64 anos;462
3514700;DRS 09 - Marília;Echaporã;2021;60 a 64 anos;329
3514809;DRS 12 - Registro;Eldorado;2021;60 a 64 anos;618
3514908;DRS 10 - Piracicaba;Elias Fausto;2021;60 a 64 anos;805
3514924;DRS 15 - São José do Rio Preto;Elisiário;2021;60 a 64 anos;168
3514957;DRS 15 - São José do Rio Preto;Embaúba;2021;60 a 64 anos;136
3515004;DRS 01 - Grande São Paulo;Embu das Artes;2021;60 a 64 anos;11.183
3515103;DRS 01 - Grande São Paulo;Embu-Guaçu;2021;60 a 64 anos;3.181
3515129;DRS 11 - Presidente Prudente;Emilianópolis;2021;60 a 64 anos;176
3515152;DRS 10 - Piracicaba;Engenheiro Coelho;2021;60 a 64 anos;660
3515186;DRS 14 - São João da Boa Vista;Espírito Santo do Pinhal;2021;60 a 64 anos;2.479
3515194;DRS 09 - Marília;Espírito Santo do Turvo;2021;60 a 64 anos;214
3557303;DRS 14 - São João da Boa Vista;Estiva Gerbi;2021;60 a 64 anos;571
3515202;DRS 15 - São José do Rio Preto;Estrela d'Oeste;2021;60 a 64 anos;514
3515301;DRS 11 - Presidente Prudente;Estrela do Norte;2021;60 a 64 anos;143
3515350;DRS 11 - Presidente Prudente;Euclides da Cunha Paulista;2021;60 a 64 anos;444
3515400;DRS 06 - Bauru;Fartura;2021;60 a 64 anos;891
3515608;DRS 15 - São José do Rio Preto;Fernando Prestes;2021;60 a 64 anos;315
3515509;DRS 15 - São José do Rio Preto;Fernandópolis;2021;60 a 64 anos;4.140
3515657;DRS 09 - Marília;Fernão;2021;60 a 64 anos;84
3515707;DRS 01 - Grande São Paulo;Ferraz de Vasconcelos;2021;60 a 64 anos;8.194
3515806;DRS 11 - Presidente Prudente;Flora Rica;2021;60 a 64 anos;90
3515905;DRS 15 - São José do Rio Preto;Floreal;2021;60 a 64 anos;209
3516002;DRS 09 - Marília;Flórida Paulista;2021;60 a 64 anos;607
3516101;DRS 09 - Marília;Florínea;2021;60 a 64 anos;159
3516200;DRS 08 - Franca;Franca;2021;60 a 64 anos;18.040
3516309;DRS 01 - Grande São Paulo;Francisco Morato;2021;60 a 64 anos;7.302
3516408;DRS 01 - Grande São Paulo;Franco da Rocha;2021;60 a 64 anos;6.196
3516507;DRS 02 - Araçatuba;Gabriel Monteiro;2021;60 a 64 anos;177
3516606;DRS 09 - Marília;Gália;2021;60 a 64 anos;427
3516705;DRS 09 - Marília;Garça;2021;60 a 64 anos;2.410
3516804;DRS 15 - São José do Rio Preto;Gastão Vidigal;2021;60 a 64 anos;205
3516853;DRS 03 - Araraquara;Gavião Peixoto;2021;60 a 64 anos;206
3516903;DRS 15 - São José do Rio Preto;General Salgado;2021;60 a 64 anos;667
3517000;DRS 06 - Bauru;Getulina;2021;60 a 64 anos;547
3517109;DRS 02 - Araçatuba;Glicério;2021;60 a 64 anos;261
3517208;DRS 06 - Bauru;Guaiçara;2021;60 a 64 anos;573
3517307;DRS 09 - Marília;Guaimbê;2021;60 a 64 anos;270
3517406;DRS 05 - Barretos;Guaíra;2021;60 a 64 anos;2.113
3517505;DRS 15 - São José do Rio Preto;Guapiaçu;2021;60 a 64 anos;1.063
3517604;DRS 16 - Sorocaba;Guapiara;2021;60 a 64 anos;856
3517703;DRS 08 - Franca;Guará;2021;60 a 64 anos;962
3517802;DRS 02 - Araçatuba;Guaraçaí;2021;60 a 64 anos;497
3517901;DRS 05 - Barretos;Guaraci;2021;60 a 64 anos;496
3518008;DRS 15 - São José do Rio Preto;Guarani d'Oeste;2021;60 a 64 anos;124
3518107;DRS 09 - Marília;Guarantã;2021;60 a 64 anos;328
