Rio Grande do Norte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80-84;31675;30928;30190;29736;29884;30749;32235;34376;36769;38871;40416;41519;42144;42673;43668;45408;47772;50790;54014;56765;58694;59960;60592;60987;61784;63335;65533;68311;71651;75477;79715;84317;89316;94384;99114;103234;106810;109882;112434;114495;116096;117283;118002;118617;119635;121366;123720;126715;130201;133936;137772
85-89;18609;19891;20372;20380;20149;19831;19497;19166;19017;19262;19969;21075;22595;24262;25725;26808;27609;28107;28566;29361;30662;32385;34532;36805;38730;40081;40989;41485;41846;42498;43672;45289;47282;49655;52367;55372;58630;62156;65718;69025;71902;74398;76564;78379;79845;80979;81828;82355;82827;83597;84881
90+;10975;10588;10914;11540;12210;12793;13293;13726;14076;14337;14525;14674;14801;14995;15361;15936;16690;17635;18660;19626;20471;21250;21974;22737;23675;24842;26200;27743;29342;30801;32033;33121;34098;35062;36143;37416;38857;40433;42196;44198;46447;48906;51556;54287;56965;59502;61926;64279;66486;68477;70210
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1584137;1598982;1613743;1627967;1642156;1656668;1670328;1683393;1696742;1709856;1722717;1735303;1747566;1759460;1770963;1782050;1792699;1802886;1812586;1821789;1830494;1838701;1846398;1853581;1860250;1866398;1872019;1877107;1881662;1885684;1889169;1892116;1894533;1896424;1897783;1898602;1898879;1898622;1897835;1896519;1894670;1892296;1889409;1886016;1882121;1877728;1872848;1867501;1861695;1855435;1848729
0-4;131289;129106;128019;126626;125222;125031;124354;123207;122914;122461;121475;121120;121104;120503;119818;119040;118167;117224;116224;115177;114103;113008;111896;110780;109676;108583;107510;106468;105463;104492;103552;102640;101764;100925;100121;99342;98591;97862;97151;96453;95765;95085;94405;93719;93026;92326;91615;90898;90171;89436;88697
05/set;137770;136611;135218;133974;133144;131080;128911;127834;126451;125055;124872;124201;123059;122772;122324;121342;120992;120977;120381;119700;118926;118057;117119;116125;115082;114015;112924;111817;110706;109605;108517;107445;106407;105407;104440;103503;102591;101719;100882;100081;99304;98554;97828;97121;96423;95737;95060;94382;93697;93005;92307
out/14;151688;149652;146543;143221;140062;138123;136961;135567;134322;133489;131422;129254;128176;126790;125389;125204;124528;123380;123087;122635;121647;121291;121272;120675;119996;119225;118359;117426;116435;115398;114332;113246;112141;111034;109934;108851;107784;106746;105749;104785;103851;102942;102071;101235;100437;99662;98913;98188;97482;96787;96103
15-19;151873;151506;151874;152501;152590;151660;149632;146538;143234;140091;138169;137018;135629;134388;133556;131496;129339;128263;126878;125481;125292;124620;123474;123183;122738;121758;121410;121397;120808;120135;119373;118517;117591;116608;115579;114519;113441;112344;111242;110149;109074;108011;106979;105988;105030;104098;103197;102330;101499;100706;99933
