Paraná;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;10653276;10738066;10822187;10908262;10997989;11089062;11176203;11261927;11348937;11433957;11516840;11597484;11675661;11751111;11823677;11893264;11959803;12023185;12083297;12140129;12193706;12243938;12290702;12333987;12373836;12410298;12443361;12473021;12499364;12522496;12542478;12559307;12573062;12583881;12591854;12597005;12599318;12598861;12595699;12589797;12581103;12569612;12555362;12538352;12518536;12495904;12470502;12442412;12411670;12378299;12342362
0-4;756693;750671;750070;753858;761692;772190;778977;785276;791136;791584;788781;787904;786236;780817;774770;768162;761047;753543;745804;737988;730210;722468;714778;707222;699861;692705;685790;679194;673010;667253;661909;656959;652451;648407;644761;641444;638410;635609;632924;630217;627381;624421;621289;617887;614159;610111;605757;601104;596163;590995;585672
05/set;813603;794369;778722;767823;761803;754058;748114;747575;751415;759297;769841;776683;783031;788944;789446;786702;785883;784265;778899;772904;766345;759280;751822;744125;736340;728592;720875;713207;705672;698332;691192;684295;677716;671548;665806;660474;655534;651042;647012;643375;640072;637042;634248;631570;628874;626045;623094;619967;616576;612858;608811
out/14;921333;907466;885192;858582;831730;811676;792516;776935;766090;760117;752422;746523;746027;749896;757809;768380;775251;781627;787572;788107;785398;784610;783017;777678;771707;765169;758120;750682;742999;735232;727502;719799;712146;704621;697295;690166;683283;676709;670551;664818;659496;654567;650079;646053;642425;639128;636103;633318;630645;627952;625128
15-19;941158;941334;940253;936778;929247;916840;903132;881037;854621;827957;808072;789079;773631;762902;757023;749436;743636;743222;747155;755127;765753;772665;779078;785062;785639;782979;782233;780676;775380;769456;762965;755961;748566;740919;733188;725498;717831;710213;702720;695421;688325;681469;674921;668792;663077;657776;652869;648405;644395;640785;637504
20-24;913489;917124;921739;926571;930426;932436;932833;931985;928739;921453;909312;895868;874071;847968;821612;801985;783240;768006;757467;751750;744325;738676;738376;742388;750421;761082;768038;774496;780525;781165;778579;777898;776399;771182;765328;758902;751965;744636;737054;729388;721754;714148;706585;699140;691891;684846;678033;671524;665435;659757;654494
25-29;892105;894857;896227;896999;898445;901273;905163;910022;915101;919205;921471;922121;921526;918538;911532;899690;886544;865082;839320;813296;793952;775470;760450;750088;744495;737184;731636;731410;735477;743549;754237;761234;767736;773802;774500;771979;771351;769912;764760;758970;752609;745736;738472;730947;723342;715761;708210;700698;693299;686098;679096
30-34;847658;855876;863593;870497;876206;880512;883521;885149;886184;887877;890938;895055;900129;905411;909716;912193;913058;912681;909914;903143;891554;878656;857465;831964;806184;787026;768708;753826;743577;738074;730858;725396;725236;729348;737452;748160;755187;761715;767814;768561;766091;765510;764111;759017;753283;746977;740159;732946;725476;717915;710382
35-39;797990;803542;811303;820564;830051;838935;847329;855215;862287;868172;872659;875851;877669;878897;880772;883994;888258;893473;898895;903336;905955;906966;906730;904115;897499;886079;873343;852352;827066;801496;782507;764356;749613;739478;734063;726941;721563;721462;725609;733732;744459;751507;758059;764183;764970;762549;762006;760656;755614;749935;743681
40-44;776990;780811;782182;782491;783832;787513;793281;801229;810661;820311;829354;837906;845944;853177;859227;863890;867262;869264;870674;872721;876101;880510;885852;891387;895936;898673;899804;899690;897209;890740;879497;866934;846162;821114;795780;776990;759025;744432;734418;729097;722073;716784;716738;720919;729060;739785;746846;753402;759540;760366;758000
45-49;709628;724076;736878;747766;756419;762760;766858;768542;769167;770805;774743;780736;788870;798451;808244;817429;826130;834320;841707;847918;852749;856297;858481;860062;862271;865784;870312;875758;881378;886027;888868;890118;890130;887788;881482;870434;858084;837583;812835;787791;769243;751519;737118;727254;722032;715130;709946;709960;714164;722302;733003
50-54;600613;619340;638680;657924;676014;692247;706766;719677;730717;739561;746135;750501;752496;753453;755392;759580;765774;774061;783762;793663;802961;811776;820078;827586;833925;838888;842584;844935;846690;849057;852709;857350;862885;868586;873323;876276;877648;877792;875609;869504;858702;846616;826474;802125;777488;759269;741868;727723;718048;712960;706211
55-59;495269;512284;528854;545365;562429;580356;598925;618092;637173;655139;671299;685802;698745;709867;718852;725620;730230;732527;733812;736048;740469;746833;755229;764989;774937;784296;793172;801542;809127;815555;820636;824468;826983;828908;831432;835203;839938;845544;851301;856108;859155;860647;860930;858926;853060;842569;830824;811152;787353;763265;745494
60-64;387280;403601;420298;437218;454174;471059;487758;504048;520296;537083;554705;572946;591768;610502;628172;644111;658459;671315;682415;691453;698345;703156;705731;707332;709846;714465;720950;729380;739115;749020;758345;767200;775553;783137;789593;794734;798664;801311;803380;806028;809891;814679;820301;826051;830872;833985;835576;835991;834171;828584;818481
65-69;289025;300764;313905;328160;343085;358395;374104;390195;406516;422886;439203;455366;471158;486931;503224;520310;537990;556219;574366;591509;607023;621035;633646;644596;653582;660527;665491;668339;670269;673065;677854;684401;692774;702369;712111;721298;730025;738262;745758;752171;757315;761299;764053;766259;769015;772935;777724;783291;788969;793746;796883
70-74;216540;223775;230802;238139;246511;256306;267388;279734;293096;307078;321432;336170;351291;366649;382065;397453;412716;427659;442604;458048;474228;490957;508195;525353;541592;556331;569702;581789;592347;601087;607932;612942;616008;618238;621271;626145;632634;640785;650040;659417;668268;676678;684622;691870;698094;703125;707075;709882;712182;714995;718889
75-79;146339;152196;158694;165566;172440;179166;185816;192349;199182;206907;215843;225881;237010;249018;261581;274492;287761;301404;315281;329223;343158;357002;370591;384211;398287;413024;428247;443922;459519;474311;487779;500049;511199;521002;529190;535684;540552;543721;546171;549341;554142;560361;568023;576628;585328;593543;601354;608738;615491;621310;626046
80-84;88628;92449;96290;100277;104543;109144;114147;119662;125482;131324;137065;142785;148462;154420;161101;168740;177266;186669;196790;207377;218271;229484;241038;252815;264666;276525;288333;299958;311644;323720;336353;349397;362814;376162;388837;400417;411018;420705;429287;436515;442326;446788;449859;452355;455467;459945;465588;472399;479953;487562;494759
85-89;39996;43991;47502;50704;53723;56645;59559;62539;65646;68958;72498;76325;80537;84975;89447;93859;98291;102742;107439;112670;118588;125154;132361;140096;148191;156533;165141;174037;183123;192283;201467;210630;219684;228811;238253;248128;258310;268773;279174;289067;298134;306472;314145;320988;326799;331525;335237;337925;340212;342996;346816
90+;18939;19540;21003;22980;25219;27551;30016;32666;35428;38243;41067;43982;47060;50295;53692;57238;61007;65106;69421;73848;78321;82943;87784;92918;98457;104436;110882;117828;125237;133074;141289;149920;159007;168461;178189;188132;198296;208655;219282;230276;241667;253369;265335;277388;289300;300900;312233;323331;333984;343918;353012
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;5238772;5278327;5317484;5357607;5399573;5442208;5482818;5522704;5563258;5602812;5641298;5678670;5714821;5749623;5783000;5814911;5845328;5874197;5901463;5927131;5951218;5973687;5994482;6013594;6031053;6046897;6061127;6073744;6084800;6094361;6102463;6109105;6114335;6118231;6120841;6122181;6122247;6121070;6118685;6115077;6110219;6104108;6096761;6088175;6078320;6067179;6054772;6041136;6026278;6010200;5992920
0-4;386967;384000;383784;385789;389847;395247;398737;401974;404987;405230;403809;403374;402531;399769;396685;393311;389677;385846;381892;377899;373924;369967;366038;362177;358416;354759;351226;347855;344697;341755;339024;336494;334191;332125;330263;328568;327017;325586;324215;322832;321382;319868;318267;316528;314622;312551;310323;307941;305413;302770;300045
05/set;415767;405976;398029;392534;389548;385699;382769;382584;384614;388694;394113;397630;400891;403929;404198;402807;402400;401580;398845;395786;392437;388828;385019;381087;377111;373153;369211;365297;361446;357699;354053;350532;347170;344022;341089;338366;335844;333550;331491;329636;327949;326401;324975;323608;322232;320787;319277;317680;315946;314045;311975
out/14;469804;463094;451941;438459;424798;414599;404849;396940;391474;388513;384693;381789;381630;383676;387774;393208;396742;400019;403073;403361;401990;401602;400798;398080;395033;391697;388097;384299;380377;376412;372467;368531;364627;360783;357044;353404;349893;346534;343392;340463;337747;335233;332941;330886;329035;327352;325807;324388;323025;321648;320207
15-19;476099;476646;476653;475489;472227;466399;459805;448783;435442;421918;411845;402218;394410;389030;386140;382403;379575;379475;381571;385713;391186;394750;398053;401136;401458;400124;399767;398991;396305;393295;389994;386431;382665;378772;374834;370920;367011;363136;359317;355601;351985;348494;345158;342038;339125;336426;333930;331654;329613;327778;326107
20-24;457833;460029;462727;465546;467905;469372;470085;470268;469279;466205;460581;454195;443406;430313;417031;407163;397737;390102;384870;382105;378495;375784;375774;377932;382124;387628;391229;394568;397688;398062;396791;396487;395763;393141;390191;386945;383440;379727;375889;372007;368141;364282;360454;356677;353004;349428;345975;342673;339587;336707;334041
25-29;442564;444511;445715;446579;447754;449597;451968;454831;457814;460341;461982;462868;463226;462418;459543;454135;447964;437421;424583;411548;401886;392652;385176;380078;377409;373894;371268;371317;373522;377747;383273;386910;390284;393436;393859;392642;392385;391715;389148;386250;383060;379610;375950;372162;368331;364511;360697;356913;353176;349542;346004
30-34;415975;420255;424484;428460;431913;434688;436807;438183;439224;440563;442561;445085;448092;451211;453874;455657;456689;457197;456540;453829;448603;442608;432263;419618;406767;397246;388140;380774;375764;373169;369730;367170;367273;369514;373763;379304;382967;386365;389543;390007;388834;388612;387976;385457;382604;379460;376052;372435;368692;364898;361116
35-39;389535;392214;395943;400417;405080;409565;413964;418309;422396;425971;428870;431114;432625;433805;435273;437389;440019;443127;446349;449110;450994;452135;452749;452206;449612;444517;438648;428455;415975;403284;393892;384913;377652;372729;370202;366836;364339;364487;366758;371025;376579;380262;383680;386877;387376;386241;386053;385453;382974;380166;377063
40-44;377403;379398;380102;380229;380854;382656;385470;389317;393900;398664;403250;407749;412191;416378;420058;423068;425430;427059;428357;429941;432163;434889;438081;441381;444219;446186;447414;448118;447673;445189;440224;434482;424446;412141;399619;390371;381528;374379;369547;367089;363795;361365;361555;363854;368136;373691;377386;380814;384026;384554;383462
