Amapá;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;694261;347935;346326;16436;3145;x;23.67;4.53;72.13;69.2;75.36;24.58;25.01;24.13;2.55;56.15;5.44;61.59;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40-44;37721;39627;41607;43628;45637;47604;49532;51407;53269;55185;57193;59277;61444;63614;65667;67533;69210;70703;72073;73423;74822;76236;77589;78931;80297;81716;83167;84676;86154;87464;88507;89907;90721;91295;91357;90619;89451;88538;87814;87885;88522;88723;88476;88381;88496;88779;89146;89813;90046;89621;89108
45-49;29306;30795;32396;34092;35859;37675;39551;41504;43496;45478;47417;49317;51167;53006;54900;56880;58936;61071;63214;65237;67080;68734;70211;71565;72900;74290;75698;77037;78371;79727;81136;82579;84072;85536;86834;87873;89260;90070;90639;90701;89973;88824;87927;87218;87293;87925;88126;87882;87790;87906;88190
50-54;23124;24257;25359;26479;27691;29031;30491;32060;33724;35450;37231;39067;40987;42938;44879;46781;48643;50459;52264;54124;56064;58082;60180;62283;64278;66090;67721;69181;70515;71833;73206;74592;75913;77231;78572;79958;81382;82852;84295;85574;86597;87964;88761;89324;89384;88672;87546;86672;85985;86062;86686
55-59;16831;17997;19180;20360;21513;22643;23744;24815;25901;27085;28388;29812;31331;32952;34630;36363;38149;40021;41920;43807;45660;47474;49246;51009;52825;54723;56692;58742;60797;62748;64516;66113;67541;68847;70135;71480;72835;74129;75417;76728;78086;79478;80914;82322;83574;84572;85910;86688;87235;87297;86602
60-64;11322;12039;12937;13968;15061;16156;17271;18402;19534;20639;21721;22779;23811;24855;25998;27248;28619;30077;31631;33247;34914;36634;38430;40261;42076;43864;45612;47321;49022;50773;52605;54504;56481;58461;60339;62042;63581;64957;66217;67462;68756;70062;71314;72555;73820;75132;76477;77861;79215;80420;81379
65-69;8936;9208;9412;9628;9960;10470;11145;11986;12943;13961;14985;16023;17083;18140;19172;20192;21184;22154;23138;24212;25390;26676;28048;29507;31026;32591;34212;35903;37625;39334;41018;42662;44273;45876;47526;49253;51042;52900;54765;56530;58134;59581;60873;62060;63232;64450;65680;66858;68031;69225;70461
70-74;6050;6392;6790;7201;7570;7872;8120;8314;8521;8831;9294;9904;10656;11518;12429;13344;14274;15227;16179;17108;18024;18921;19797;20692;21667;22736;23900;25140;26464;27837;29253;30721;32254;33814;35363;36888;38377;39840;41292;42791;44359;45981;47662;49352;50950;52398;53705;54876;55948;57010;58114
75-79;3977;4171;4358;4553;4778;5036;5331;5668;6022;6336;6598;6816;6989;7172;7445;7844;8370;9009;9744;10519;11299;12091;12905;13717;14516;15304;16074;16829;17600;18442;19365;20367;21433;22571;23751;24970;26236;27556;28902;30236;31549;32832;34099;35353;36646;38003;39396;40845;42304;43676;44921
80-84;2253;2398;2552;2712;2866;3025;3180;3331;3488;3670;3877;4110;4379;4660;4909;5116;5289;5432;5583;5807;6131;6552;7061;7643;8257;8872;9502;10148;10794;11429;12054;12668;13271;13889;14565;15304;16105;16956;17868;18809;19782;20798;21854;22931;23999;25048;26079;27096;28098;29137;30223
85-89;1078;1144;1221;1308;1403;1497;1596;1705;1816;1926;2037;2151;2258;2368;2497;2646;2811;3001;3198;3373;3516;3639;3744;3857;4020;4253;4554;4917;5328;5760;6190;6637;7091;7548;7998;8438;8871;9303;9740;10224;10752;11322;11926;12576;13247;13937;14660;15413;16181;16943;17689
90+;1066;1068;1079;1095;1118;1149;1189;1238;1297;1361;1430;1503;1591;1684;1778;1876;1975;2080;2190;2311;2446;2591;2753;2921;3079;3229;3371;3512;3662;3840;4056;4302;4585;4897;5233;5587;5967;6368;6786;7212;7639;8077;8527;8987;9480;10002;10554;11127;11735;12369;13032
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
