Acre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;765325;384406;380919;16489;3899;x;21.55;5.09;71.68;68.46;75.4;22.08;24.17;19.88;2.45;59.25;6.97;66.22;11.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0-4;90458;88578;87495;85792;84870;85420;84882;83850;83908;83568;82983;83214;83493;83169;82857;82517;82130;81705;81251;80771;80294;79809;79289;78740;78177;77602;77021;76441;75852;75254;74653;74055;73468;72895;72326;71770;71230;70715;70221;69745;69277;68827;68391;67962;67543;67121;66691;66258;65818;65379;64937
05/set;93501;93418;92835;92365;91870;89829;87963;86896;85208;84300;84864;84343;83323;83389;83061;82488;82727;83019;82708;82403;82070;81692;81276;80829;80356;79879;79399;78880;78334;77775;77200;76622;76046;75455;74859;74261;73665;73080;72509;71939;71385;70845;70330;69842;69364;68895;68447;68013;67587;67167;66745
out/14;88826;90507;91818;92691;92861;93095;93025;92452;91992;91501;89474;87618;86557;84882;83980;84549;84037;83022;83094;82775;82207;82452;82747;82440;82138;81808;81432;81015;80571;80098;79625;79145;78627;78082;77527;76951;76374;75800;75209;74614;74019;73425;72840;72269;71700;71148;70609;70092;69608;69128;68659
15-19;77966;79882;82048;84311;86429;88239;89930;91248;92130;92314;92557;92500;91946;91498;91018;89005;87166;86120;84456;83567;84144;83639;82632;82710;82398;81837;82083;82381;82074;81779;81450;81076;80665;80224;79754;79282;78807;78292;77750;77198;76625;76051;75480;74890;74300;73707;73112;72531;71961;71394;70844
20-24;71232;71954;72890;74068;75502;77186;79106;81274;83539;85661;87475;89173;90497;91392;91590;91849;91804;91266;90835;90370;88378;86557;85528;83883;83004;83585;83087;82090;82177;81868;81315;81565;81863;81561;81269;80947;80577;80170;79733;79267;78800;78328;77818;77281;76731;76161;75596;75023;74436;73851;73263
25-29;68276;69008;69415;69652;69952;70477;71212;72163;73352;74790;76480;78398;80568;82828;84953;86766;88465;89795;90698;90906;91176;91145;90618;90200;89747;87776;85972;84956;83325;82458;83039;82548;81559;81652;81347;80802;81054;81353;81057;80768;80450;80081;79679;79247;78786;78324;77851;77351;76817;76272;75703
30-34;59860;61778;63572;65175;66516;67562;68305;68726;68978;69296;69833;70580;71538;72734;74171;75864;77780;79942;82194;84315;86125;87820;89151;90057;90273;90546;90526;90011;89603;89157;87207;85422;84418;82799;81944;82524;82040;81059;81155;80856;80318;80572;80874;80578;80294;79979;79615;79219;78789;78332;77874
35-39;48387;50297;52439;54705;56928;58985;60905;62699;64307;65654;66708;67465;67899;68169;68499;69048;69802;70771;71971;73404;75098;77008;79162;81404;83517;85323;87011;88340;89246;89469;89743;89732;89226;88832;88392;86460;84694;83703;82099;81254;81832;81358;80382;80483;80187;79658;79912;80212;79919;79640;79330
40-44;40437;41878;43181;44457;45882;47564;49466;51601;53854;56070;58117;60030;61820;63424;64772;65830;66594;67035;67316;67659;68212;68974;69946;71145;72571;74259;76157;78295;80524;82619;84416;86092;87416;88315;88543;88822;88816;88320;87934;87505;85591;83845;82869;81284;80452;81025;80559;79594;79696;79405;78884
45-49;31885;33227;34768;36425;38062;39590;41023;42318;43591;45005;46681;48564;50679;52910;55106;57132;59026;60803;62398;63736;64791;65553;65999;66288;66638;67193;67957;68926;70115;71533;73206;75081;77198;79401;81472;83247;84904;86216;87109;87335;87615;87614;87131;86754;86335;84446;82727;81768;80213;79396;79964
