Rio Grande do Sul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2042;11687777;5674756;6013021;110501;121934;-0.18;9.45;10.43;82.5;79.44;85.5;5.15;5.46;4.83;1.68;24.19;36.07;60.25;149.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2043;11664233;5663086;6001147;109903;123784;-0.2;9.42;10.61;82.61;79.56;85.6;5.06;5.36;4.74;1.68;24.06;36.74;60.8;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;11638264;5650320;5987944;109292;125573;-0.22;9.39;10.79;82.71;79.67;85.7;4.96;5.26;4.65;1.68;23.96;37.46;61.42;156.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2045;11609937;5636492;5973445;108690;127287;-0.24;9.36;10.96;82.82;79.78;85.8;4.87;5.16;4.57;1.68;23.89;38.25;62.13;160.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;11579320;5621637;5957683;108111;128974;-0.26;9.34;11.14;82.91;79.88;85.89;4.79;5.07;4.48;1.68;23.84;39.09;62.94;164.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2047;11546529;5605809;5940720;107627;130570;-0.28;9.32;11.31;83;79.98;85.98;4.7;4.98;4.41;1.68;23.83;40.01;63.84;168.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;11511708;5589080;5922628;107156;132078;-0.3;9.31;11.47;83.09;80.07;86.07;4.62;4.9;4.33;1.68;23.84;40.97;64.81;171.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2049;11474898;5571470;5903428;106602;133524;-0.32;9.29;11.64;83.17;80.16;86.15;4.55;4.82;4.26;1.68;23.87;41.91;65.78;175.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;11436086;5552961;5883125;105966;134892;-0.34;9.27;11.8;83.25;80.25;86.23;4.47;4.74;4.19;1.68;23.91;42.8;66.71;179.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2051;11395284;5533550;5861734;105286;136187;-0.36;9.24;11.95;83.33;80.33;86.31;4.4;4.66;4.12;1.68;23.96;43.65;67.61;181.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
