Sergipe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1025034;1034995;1044825;1054354;1063925;1073630;1082741;1091681;1101092;1110281;1119242;1127971;1136455;1144674;1152617;1160271;1167627;1174682;1181423;1187846;1193951;1199731;1205179;1210299;1215097;1219573;1223724;1227549;1231055;1234245;1237124;1239690;1241947;1243903;1245557;1246913;1247968;1248722;1249179;1249337;1249196;1248756;1248019;1246983;1245646;1244009;1242076;1239854;1237343;1234544;1231465
0-4;91382;90184;89278;88292;87567;87601;87100;86614;86935;87024;86781;86926;87023;86412;85774;85102;84389;83647;82886;82108;81326;80543;79749;78961;78190;77433;76699;75992;75311;74654;74025;73422;72848;72307;71789;71297;70827;70378;69940;69511;69083;68656;68231;67797;67350;66889;66415;65931;65439;64937;64432
05/set;94727;93416;92926;92485;92108;91211;90026;89127;88147;87429;87468;86974;86493;86816;86905;86665;86813;86914;86306;85672;85005;84295;83558;82801;82027;81253;80474;79685;78902;78135;77383;76653;75951;75272;74620;73993;73395;72822;72286;71768;71281;70815;70366;69931;69503;69077;68653;68231;67798;67354;66892
out/14;107296;106008;103121;99960;97028;94828;93518;93026;92587;92209;91311;90126;89225;88249;87530;87566;87072;86589;86909;86995;86754;86900;86998;86392;85760;85096;84392;83656;82903;82133;81360;80586;79798;79018;78255;77506;76779;76079;75400;74753;74127;73531;72961;72426;71910;71425;70961;70512;70079;69653;69230
15-19;102533;103455;104890;106363;107137;106775;105498;102634;99498;96589;94412;93119;92640;92206;91834;90946;89775;88882;87917;87208;87251;86760;86287;86611;86701;86468;86615;86719;86121;85497;84841;84145;83418;82672;81906;81142;80373;79593;78820;78064;77320;76598;75906;75232;74589;73969;73377;72812;72282;71768;71285
20-24;100262;100303;100084;99824;99862;100383;101326;102776;104263;105061;104733;103502;100698;97630;94789;92668;91422;90978;90578;90238;89385;88254;87390;86450;85766;85819;85347;84890;85223;85326;85105;85259;85371;84789;84183;83540;82859;82145;81414;80661;79911;79156;78387;77625;76883;76149;75438;74758;74094;73461;72850
25-29;93183;94367;95413;96275;96885;97212;97296;97127;96919;97004;97562;98536;100014;101524;102358;102079;100911;98194;95213;92458;90407;89220;88817;88454;88145;87324;86226;85392;84478;83818;83888;83438;83001;83344;83459;83255;83419;83545;82979;82391;81767;81104;80406;79693;78956;78223;77483;76730;75983;75257;74539
30-34;82747;84706;86521;88181;89686;91032;92230;93289;94166;94798;95154;95273;95140;94970;95086;95672;96660;98150;99669;100522;100280;99160;96514;93609;90918;88920;87768;87390;87054;86767;85977;84909;84103;83215;82578;82662;82233;81812;82167;82294;82105;82279;82416;81867;81297;80691;80045;79364;78666;77946;77227
35-39;71551;73036;74892;76995;79136;81177;83113;84913;86562;88061;89406;90605;91669;92556;93201;93575;93723;93615;93477;93617;94217;95216;96705;98223;99088;98874;97798;95216;92382;89757;87810;86700;86346;86035;85771;85009;83972;83194;82334;81721;81818;81409;81008;81372;81509;81334;81519;81664;81134;80581;79993
