Espírito Santo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80-84;30709;31938;33180;34458;35803;37218;38716;40308;41941;43534;45057;46556;48051;49657;51537;53803;56414;59336;62652;66438;70719;75460;80655;86093;91510;96715;101725;106500;111046;115384;119532;123447;127158;130627;133835;136758;139459;141973;144289;146355;148178;149786;151138;152646;154945;158368;162815;168309;174352;180199;185369
85-89;14424;15949;17259;18420;19479;20471;21443;22438;23468;24539;25661;26841;28092;29371;30623;31813;32990;34172;35440;36904;38647;40637;42848;45349;48196;51408;54956;58833;62878;66906;70777;74511;78084;81492;84750;87863;90799;93589;96202;98614;100811;102840;104735;106484;108041;109420;110637;111671;112835;114611;117227
90+;7835;8309;9092;10061;11129;12227;13364;14552;15757;16960;18140;19332;20573;21850;23147;24460;25817;27248;28714;30171;31593;33032;34523;36088;37769;39601;41589;43730;46087;48717;51647;54859;58340;62022;65825;69683;73608;77584;81567;85523;89413;93234;96996;100657;104177;107523;110735;113844;116814;119586;122159
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1772936;1795501;1818188;1841035;1864376;1887984;1910629;1932993;1955930;1978483;2000614;2022280;2043431;2064032;2084062;2103498;2122326;2140532;2158107;2175052;2191367;2207085;2222240;2236834;2250874;2264360;2277281;2289626;2301399;2312602;2323234;2333297;2342798;2351746;2360139;2367981;2375282;2382049;2388281;2393968;2399109;2403710;2407774;2411295;2414260;2416663;2418513;2419821;2420584;2420799;2420471
0-4;136244;136570;137744;139019;140864;143303;144477;145306;146604;147087;146941;147359;147617;146825;145920;144923;143861;142775;141694;140636;139626;138665;137751;136897;136105;135368;134687;134062;133486;132950;132442;131974;131550;131161;130800;130456;130128;129808;129484;129143;128773;128370;127931;127446;126914;126330;125697;125020;124306;123561;122800
05/set;145392;142990;141132;139765;138709;137961;138269;139418;140671;142491;144907;146061;146865;148137;148597;148426;148822;149056;148241;147312;146289;145204;144103;143014;141953;140947;139990;139082;138233;137443;136710;136033;135408;134834;134302;133798;133333;132911;132522;132162;131819;131492;131177;130854;130515;130145;129744;129308;128823;128292;127706
out/14;155474;155130;153322;151145;149056;147081;144661;142787;141400;140325;139557;139839;140964;142192;143984;146373;147500;148281;149523;149957;149761;150134;150349;149521;148584;147561;146481;145381;144297;143240;142238;141281;140377;139533;138741;138010;137334;136712;136141;135609;135107;134643;134218;133833;133471;133132;132808;132494;132171;131833;131464
15-19;153454;153176;154015;155410;156440;156526;156191;154398;152239;150163;148198;145792;143922;142535;141459;140688;140958;142064;143274;145047;147410;148519;149287;150525;150963;150779;151161;151385;150570;149645;148635;147564;146476;145402;144354;143361;142414;141516;140680;139895;139169;138500;137886;137318;136791;136291;135831;135408;135028;134670;134335
20-24;164733;163549;161407;158860;156746;155569;155309;156151;157536;158559;158645;158308;156524;154377;152307;150340;147934;146053;144651;143553;142759;142999;144086;145286;147059;149424;150549;151332;152580;153035;152870;153268;153504;152706;151800;150807;149752;148681;147623;146590;145612;144677;143788;142964;142189;141473;140813;140208;139646;139128;138634
25-29;162995;164913;166496;167602;168017;167657;166496;164384;161868;159770;158591;158318;159129;160474;161459;161514;161148;159344;157177;155082;153082;150655;148762;147357;146267;145494;145754;146856;148065;149846;152212;153345;154140;155395;155861;155711;156117;156364;155580;154690;153713;152672;151615;150568;149549;148583;147656;146777;145965;145197;144489
30-34;149722;153766;157265;160256;162859;165133;167044;168620;169722;170139;169789;168637;166541;164040;161948;160761;160468;161248;162556;163503;163529;163139;161330;159172;157094;155126;152739;150878;149505;148438;147688;147961;149070;150286;152068;154431;155570;156371;157630;158103;157962;158376;158629;157856;156975;156010;154979;153935;152896;151889;150931
