Minas Gerais;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45-49;1312183;1328856;1342790;1354005;1362474;1368536;1372241;1372940;1374240;1381507;1397853;1422561;1456039;1494501;1531814;1563990;1591482;1613898;1631582;1645631;1656733;1664574;1669058;1670688;1670190;1668147;1664611;1659456;1653708;1648959;1645892;1644418;1645311;1644865;1637238;1619086;1592605;1551569;1505978;1461790;1423177;1387261;1355923;1327632;1301264;1275871;1257870;1251289;1247788;1251043;1262546
50-54;1149069;1179958;1208835;1235241;1258613;1278663;1295656;1309970;1321616;1330563;1337134;1341386;1342689;1344559;1352259;1368835;1393583;1426896;1465073;1502111;1534107;1561504;1583923;1601698;1615893;1627175;1635242;1640000;1641939;1641776;1640081;1636906;1632129;1626753;1622339;1619576;1618365;1619472;1619229;1611893;1594169;1568236;1527964;1483214;1439852;1401966;1366733;1335970;1308203;1282321;1257403
55-59;933653;969490;1005606;1041334;1075793;1108344;1138978;1167684;1194012;1217391;1237552;1254739;1269319;1281301;1290649;1297666;1302412;1304278;1306690;1314759;1331444;1356057;1388979;1426613;1463116;1494713;1521825;1544081;1561809;1576032;1587403;1595630;1600616;1602841;1602999;1601642;1598835;1594451;1589473;1585432;1582990;1582046;1583340;1583286;1576268;1559068;1533835;1494568;1450948;1408696;1371801
60-64;725100;756052;787845;820469;853999;888373;923260;958439;993264;1026901;1058733;1088754;1116951;1142884;1165980;1185989;1203124;1217757;1229881;1239462;1246774;1251889;1254237;1257116;1265447;1282064;1306292;1338478;1375160;1410726;1441548;1468048;1489877;1507346;1521421;1532729;1540983;1546090;1548528;1548961;1547923;1545472;1541492;1536935;1533280;1531161;1530469;1531924;1532032;1525360;1508808
65-69;549163;569214;592420;618223;645694;674237;703831;734244;765468;797571;830481;863892;897596;930982;963279;993894;1022833;1050074;1075206;1097649;1117162;1133954;1148385;1160442;1170084;1177567;1182964;1185740;1189024;1197482;1213790;1237271;1268238;1303397;1337467;1367031;1392492;1413535;1430450;1444135;1455173;1463292;1468417;1470994;1471662;1470929;1468857;1465325;1461249;1458028;1456255
70-74;431005;441851;451687;461882;474377;490258;509092;530767;554787;580328;606872;634401;662714;691799;721708;752368;783510;814937;846088;876260;904919;932069;957698;981412;1002652;1021185;1037223;1051095;1062781;1072230;1079665;1085177;1088291;1091904;1100315;1115960;1138178;1167197;1199986;1231709;1259264;1283038;1302755;1318682;1331618;1342090;1349851;1354837;1357467;1358337;1357916
75-79;302173;313246;325425;337971;349835;360592;370566;379759;389312;400847;415261;432193;451554;472926;495629;519227;543706;568904;594804;621450;648769;676523;704545;732334;759294;784950;809316;832396;853819;873064;889907;904564;917339;928200;937073;944154;949542;952841;956621;964676;979115;999289;1025334;1054580;1082807;1107335;1128534;1146200;1160548;1172250;1181754
80-84;190884;197933;204990;212324;220238;228844;238172;248400;258928;268918;278023;286552;294552;302897;312839;325050;339251;355373;373094;391895;411433;431716;452614;474115;496244;518937;541999;565296;588415;610874;632299;652705;672115;690199;706494;720796;733308;744316;753768;761574;767882;772808;776048;779746;787029;799576;816778;838655;863005;886417;906760
85-89;92674;100211;106809;112777;118344;123678;128965;134334;139938;145958;152448;159452;167115;175002;182505;189377;195888;202116;208651;216343;225631;236316;248352;261517;275462;289961;305025;320566;336576;353072;369987;387189;404578;421843;438647;454719;470082;484767;498503;510916;521844;531465;540019;547445;553644;558721;562784;565646;568921;574928;584849
90+;50974;53403;57327;62118;67308;72558;77976;83682;89515;95351;101093;106919;112983;119274;125822;132600;139726;147382;155283;163075;170603;178126;185816;193872;202592;212116;222446;233639;245656;258458;271997;286283;301302;317031;333457;350509;368114;386205;404581;423035;441372;459595;477704;495406;512341;528304;543458;557983;571659;584201;595559
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;9828254;9896288;9964508;10031255;10098642;10167615;10231969;10294859;10359652;10422468;10483131;10541449;10597182;10650110;10700079;10746964;10790677;10831115;10868187;10901838;10932044;10958757;10981919;11001549;11017663;11030295;11039461;11045157;11047452;11046429;11042142;11034655;11024085;11010532;10994064;10974763;10952684;10927899;10900470;10870416;10837764;10802550;10764809;10724550;10681767;10636452;10588645;10538415;10485761;10430698;10373273
0-4;684629;674778;671026;668935;670455;676365;677669;677518;680931;681937;679420;679390;678473;673088;666961;660153;652773;644980;636903;628638;620296;611921;603530;595211;587044;579062;571309;563843;556701;549898;543419;537277;531515;526149;521152;516491;512138;508022;504061;500192;496337;492454;488501;484403;480115;475620;470919;466034;460974;455761;450440
05/set;765070;745530;728502;713126;698811;685047;675231;671502;669430;670962;676873;678187;678050;681460;682469;679955;679925;679010;673635;667516;660711;653334;645551;637492;629245;620927;612580;604214;595918;587769;579806;572071;564625;557502;550713;544247;538117;532367;527014;522027;517378;513034;508925;504973;501112;497261;493387;489442;485352;481072;476584
out/14;869775;856222;834714;810572;787013;766305;746786;729776;714416;700109;686353;676537;672797;670716;672231;678119;679413;679258;682644;683632;681102;681053;680124;674747;668631;661839;654483;646717;638673;630445;622141;613809;605456;597174;589037;581086;573357;565922;558809;552030;545572;539454;533713;528368;523384;518741;514400;510292;506345;502490;498651
15-19;879822;878646;879233;879465;876011;866929;853506;832155;808180;784785;764221;744837;727936;712673;698459;684795;675059;671374;669338;670885;676791;678105;677970;681367;682378;679881;679859;678959;673622;667542;660791;653471;645747;637737;629542;621272;612976;604652;596398;588293;580373;572669;565259;558170;551416;544981;538883;533160;527829;522862;518229
20-24;885987;883627;879939;875719;872199;870007;869079;869890;870341;867125;858308;845168;824133;800485;777406;757129;738023;721362;706320;692316;678856;669287;665720;663774;665380;671319;672679;672602;676036;677095;674657;674675;673815;668543;662524;655835;648575;640910;632964;624830;616622;608385;600115;591914;583860;575988;568331;560964;553917;547199;540802
25-29;863163;867827;870996;872735;873133;872299;870274;866924;863034;859827;857931;857276;858343;859044;856088;847568;834744;814073;790796;768069;748109;729299;712886;698060;684237;670932;661485;658003;656132;657785;663750;665153;665124;668586;669684;667298;667357;666538;661326;655370;648744;641553;633954;626069;617998;609851;601669;593456;585311;577312;569488
30-34;800971;815534;827413;836860;844572;850976;855899;859332;861345;862017;861459;859714;856639;853022;850078;848420;847985;849246;850134;847385;839106;826538;806167;783190;760736;741007;722403;706170;691505;677836;664674;655345;651940;650134;651827;657807;659245;659258;662740;663869;661534;661624;660842;655688;649792;643224;636095;628557;620732;612720;604633
35-39;703780;716307;733724;753973;773719;790809;805483;817502;827113;835007;841601;846720;850363;852592;853479;853142;851617;848766;845362;842621;841141;840863;842264;843287;840692;832601;820250;800146;777448;755260;735770;717383;701341;686850;673344;660337;651134;647810;646067;647798;653785;655257;655310;658807;659961;657677;657796;657049;651957;646127;639623
40-44;680872;682184;681751;681574;684655;692728;705381;722839;743074;762810;779931;794673;806793;816538;824586;831338;836629;840459;842880;843962;843826;842509;839872;836684;834145;832850;832737;834275;835426;832984;825093;812976;793172;770792;748914;729701;711572;695752;681470;668155;655328;646269;643032;641356;643124;649106;650598;650688;654193;655372;653150
45-49;636735;644766;651845;657801;662315;665379;667065;667032;667240;670626;678891;691636;709075;729228;748886;765978;780736;792913;802756;810927;817813;823257;827255;829861;831143;831220;830126;827718;824763;822443;821334;821381;823043;824313;822025;814351;802504;783063;761083;739595;720729;702934;687392;673360;660278;647677;638800;635663;634063;635858;641809
50-54;556290;570712;583913;595846;606506;615918;624181;631519;637757;642583;645987;648037;648407;648996;652670;661090;673863;691193;711155;730625;747589;762269;774435;784324;792578;799567;805135;809284;812057;813529;813812;812937;810770;808057;805951;805026;805228;807006;808382;806254;798830;787307;768331;746871;725895;707482;690115;674934;661231;648453;636148
55-59;447416;464470;481850;499114;515657;531068;545370;558512;570450;581156;590664;599065;606574;613020;618094;621780;624145;624882;625827;629743;638229;650907;667966;687556;706659;723342;737816;749856;759691;767933;774944;780575;784823;787731;789367;789832;789164;787234;784767;782890;782157;782506;784368;785824;783861;776734;765620;747253;726482;706186;688385
60-64;343775;358265;373025;388123;403711;419827;436315;453131;469848;485900;500888;514836;527696;539424;549984;559407;567772;575291;581793;586980;590828;593407;594436;595662;599725;608141;620541;637093;656037;674500;690643;704678;716397;726018;734107;741013;746591;750838;753802;755537;756140;755655;753955;751734;750081;749519;749986;751898;753394;751583;744805
