Piauí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
out/14;160179;160360;158697;155059;151114;148202;144233;140625;138032;135007;130911;127448;124807;122102;120359;119832;118763;117933;118414;118762;118309;117979;117507;116397;115211;113920;112530;111065;109544;107980;106400;104804;103185;101582;100018;98489;96975;95485;94024;92610;91233;89898;88589;87324;86103;84924;83788;82695;81635;80594;79575
15-19;154060;154298;155209;156363;157078;156932;157155;155540;151965;148085;145234;141337;137797;135258;132288;128261;124865;122284;119637;117945;117464;116438;115642;116136;116492;116052;115728;115264;114166;112994;111715;110337;108887;107381;105831;104267;102682;101077;99487;97936;96419;94917;93440;91992;90588;89223;87896;86599;85343;84133;82965
20-24;151038;149142;147002;144966;143605;143236;143623;144677;145965;146824;146827;147201;145756;142376;138696;136034;132346;129005;126647;123864;120033;116814;114359;111809;110171;109715;108718;107946;108448;108813;108390;108084;107634;106561;105412;104159;102809;101386;99906;98385;96846;95287;93708;92142;90618;89125;87647;86194;84767;83385;82041
25-29;136860;137099;137391;137507;137065;135854;134204;132319;130536;129413;129267;129854;131098;132568;133615;133825;134401;133191;130084;126682;124289;120874;117761;115570;112924;109210;106079;103693;101213;99626;99202;98245;97512;98024;98403;98009;97726;97301;96266;95156;93942;92630;91248;89809;88328;86829;85312;83770;82246;80757;79302
30-34;121614;123624;124905;125628;126107;126520;126883;127297;127546;127251;126204;124732;123023;121413;120450;120441;121148;122500;124072;125235;125577;126272;125204;122258;119002;116698;113375;110352;108235;105668;102050;99000;96683;94271;92736;92337;91419;90718;91242;91633;91267;91011;90612;89615;88542;87367;86095;84753;83354;81915;80454
35-39;101290;103657;106673;110012;113145;115749;117777;119094;119868;120402;120875;121301;121777;122095;121875;120920;119550;117950;116446;115577;115642;116401;117790;119383;120562;120931;121638;120615;117745;114573;112339;109104;106158;104101;101599;98065;95090;92832;90482;88992;88618;87734;87060;87592;87994;87651;87417;87040;86074;85032;83891
40-44;92434;93292;93876;94470;95508;97237;99579;102555;105842;108933;111510;113527;114853;115651;116218;116725;117188;117697;118055;117885;117001;115711;114192;112764;111953;112046;112816;114203;115788;116966;117354;118071;117096;114313;111232;109071;105930;103073;101078;98647;95203;92309;90119;87835;86391;86044;85194;84555;85096;85508;85187
45-49;81894;83575;85138;86556;87792;88841;89696;90285;90889;91926;93629;95930;98845;102058;105085;107615;109605;110925;111735;112322;112852;113339;113869;114252;114119;113290;112068;110619;109265;108509;108629;109410;110792;112363;113538;113943;114671;113746;111060;108082;106004;102971;100212;98287;95934;92594;89795;87680;85470;84079;83762
50-54;68631;70455;72392;74366;76265;78022;79651;81170;82554;83759;84794;85637;86230;86839;87868;89537;91778;94612;97727;100666;103127;105072;106375;107188;107791;108339;108845;109394;109794;109702;108936;107794;106433;105168;104479;104634;105426;106797;108348;109514;109935;110676;109812;107241;104388;102412;99516;96879;95040;92783;89574
55-59;57199;58319;59541;60879;62352;63966;65694;67534;69404;71209;72879;74437;75892;77227;78389;79394;80222;80815;81429;82441;84061;86221;88934;91910;94716;97075;98948;100219;101034;101651;102221;102751;103320;103746;103704;103024;101987;100746;99602;99005;99208;100013;101367;102885;104035;104475;105228;104444;102028;99348;97512
60-64;47519;48421;49240;50032;50875;51820;52863;53996;55241;56612;58113;59717;61427;63166;64848;66410;67868;69239;70502;71609;72573;73374;73963;74576;75557;77102;79145;81691;84477;87110;89335;91110;92335;93144;93773;94360;94914;95502;95954;95970;95395;94488;93398;92399;91911;92161;92971;94290;95759;96881;97339
65-69;37112;37878;38806;39816;40797;41681;42496;43243;43968;44738;45604;46557;47592;48727;49975;51338;52799;54353;55935;57468;58895;60234;61500;62672;63705;64612;65372;65948;66552;67486;68928;70821;73160;75713;78127;80178;81827;82985;83772;84401;84996;85563;86154;86624;86695;86233;85471;84545;83707;83333;83626
70-74;29032;29391;29613;29808;30125;30643;31306;32106;32974;33818;34580;35285;35942;36583;37266;38031;38869;39777;40773;41864;43055;44331;45688;47066;48409;49660;50840;51965;53010;53940;54761;55459;56005;56580;57446;58754;60445;62515;64760;66885;68700;70172;71226;71966;72576;73162;73726;74308;74779;74903;74562
75-79;19205;19515;20018;20599;21106;21483;21768;21960;22140;22417;22844;23384;24021;24711;25382;25990;26559;27097;27627;28195;28824;29511;30252;31065;31953;32918;33953;35052;36168;37258;38281;39248;40181;41054;41840;42538;43143;43633;44154;44914;46028;47447;49157;50997;52740;54240;55469;56373;57034;57598;58153
80-84;12668;12379;12129;11962;11931;12040;12269;12619;13018;13362;13619;13824;13979;14131;14349;14665;15055;15508;15994;16466;16899;17308;17703;18098;18518;18983;19487;20029;20622;21266;21965;22717;23511;24318;25109;25855;26570;27265;27925;28524;29062;29538;29939;30370;30979;31839;32915;34187;35543;36829;37945
85-89;6573;6735;6735;6649;6522;6379;6250;6143;6082;6096;6177;6318;6523;6755;6954;7105;7231;7334;7442;7589;7786;8026;8297;8588;8871;9133;9384;9629;9880;10147;10439;10754;11091;11461;11861;12295;12759;13249;13749;14241;14709;15161;15607;16035;16428;16786;17112;17393;17701;18120;18695
