Tocantins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60-64;37392;38880;40446;42067;43708;45339;46974;48593;50239;51972;53833;55792;57859;60015;62243;64517;66867;69326;71783;74085;76165;78014;79572;81111;83025;85531;88585;92193;96058;99718;102866;105544;107718;109470;110996;112404;113630;114664;115566;116436;117312;118266;119301;120443;121639;122882;124167;125533;126754;127479;127508
65-69;28673;29643;30734;31930;33204;34547;35958;37439;38975;40532;42077;43629;45168;46735;48380;50147;52003;53959;55997;58102;60252;62476;64806;67137;69319;71296;73048;74534;76004;77828;80210;83109;86528;90185;93642;96621;99156;101217;102882;104336;105680;106847;107842;108704;109540;110384;111297;112288;113376;114514;115697
70-74;22170;22728;23234;23755;24378;25158;26063;27075;28178;29350;30583;31880;33240;34647;36078;37493;38922;40337;41782;43297;44922;46625;48415;50280;52208;54176;56217;58356;60495;62496;64310;65914;67281;68639;70326;72519;75188;78322;81666;84825;87546;89861;91744;93273;94607;95849;96926;97846;98645;99425;100207
75-79;14778;15431;16141;16856;17510;18073;18577;19046;19524;20094;20791;21589;22483;23446;24467;25546;26677;27862;29089;30334;31568;32813;34056;35319;36647;38068;39554;41111;42730;44408;46120;47896;49763;51626;53366;54944;56335;57530;58723;60201;62123;64456;67188;70095;72834;75186;77189;78824;80155;81319;82408
80-84;8918;9268;9628;10017;10452;10935;11460;12033;12611;13138;13598;14020;14411;14822;15302;15875;16523;17252;18031;18858;19728;20641;21593;22584;23587;24584;25591;26598;27626;28704;29856;31056;32307;33609;34958;36339;37773;39278;40781;42182;43446;44562;45525;46492;47697;49262;51157;53365;55706;57902;59782
85-89;4349;4551;4756;4967;5191;5426;5678;5934;6218;6531;6872;7236;7640;8042;8411;8739;9045;9333;9638;9992;10408;10870;11391;11946;12530;13143;13786;14459;15160;15865;16567;17281;17995;18726;19492;20308;21156;22036;22952;23902;24875;25890;26952;28012;28993;29875;30652;31327;32017;32881;34008
90+;2810;2715;2694;2721;2770;2833;2917;3034;3169;3319;3478;3656;3847;4062;4298;4550;4822;5121;5432;5731;6014;6300;6590;6898;7229;7587;7969;8383;8819;9284;9774;10291;10840;11412;11998;12591;13206;13838;14489;15165;15873;16605;17363;18147;18962;19803;20678;21590;22508;23395;24234
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;717988;726648;735205;743446;751758;760230;768086;775907;784227;792423;800489;808419;816200;823811;831241;838481;845525;852367;858991;865389;871563;877511;883228;888719;893988;899036;903857;908450;912816;916957;920873;924562;928025;931265;934279;937067;939624;941951;944048;945911;947537;948928;950086;951006;951684;952117;952310;952269;951991;951475;950727
0-4;67442;66215;65461;64756;64268;64338;63843;63443;63884;64153;64155;64658;65066;64831;64559;64245;63889;63498;63080;62636;62180;61707;61216;60726;60251;59790;59347;58927;58532;58157;57798;57462;57146;56853;56576;56312;56055;55811;55571;55330;55085;54842;54594;54339;54076;53804;53520;53230;52931;52626;52317
05/set;69835;69927;69650;68917;68265;67254;66037;65294;64595;64113;64187;63700;63305;63746;64016;64021;64527;64938;64704;64434;64123;63773;63388;62976;62536;62084;61615;61130;60643;60170;59714;59272;58858;58465;58092;57733;57401;57086;56795;56518;56260;56003;55761;55522;55282;55037;54796;54552;54298;54035;53764
out/14;74749;73922;72764;71719;70676;69956;70047;69771;69042;68392;67383;66167;65426;64728;64245;64316;63828;63434;63872;64142;64143;64644;65052;64816;64546;64236;63889;63505;63096;62660;62211;61744;61260;60776;60305;59851;59411;59000;58607;58237;57878;57547;57235;56946;56669;56412;56158;55914;55676;55439;55196
15-19;71646;72421;73250;73976;74370;74300;73487;72342;71313;70285;69580;69679;69410;68690;68049;67052;65847;65114;64427;63950;64026;63543;63154;63597;63872;63878;64377;64785;64553;64287;63981;63638;63258;62853;62420;61976;61514;61031;60550;60083;59631;59195;58787;58395;58028;57673;57342;57033;56747;56470;56216
20-24;67266;67752;68311;68943;69643;70398;71189;72035;72776;73189;73140;72355;71244;70246;69251;68571;68687;68438;67739;67118;66147;64968;64252;63578;63115;63196;62726;62348;62793;63070;63081;63583;63993;63765;63507;63207;62869;62497;62099;61672;61232;60776;60301;59827;59364;58918;58488;58083;57697;57334;56982
25-29;63263;63944;64504;64985;65441;65908;66415;66994;67644;68358;69129;69933;70790;71545;71974;71946;71194;70117;69155;68194;67540;67672;67445;66770;66172;65225;64074;63375;62721;62274;62365;61906;61539;61989;62270;62287;62790;63199;62978;62728;62440;62110;61744;61356;60939;60507;60057;59593;59125;58669;58231
30-34;57525;58874;60025;61002;61865;62648;63338;63906;64397;64864;65336;65851;66435;67087;67800;68570;69372;70228;70979;71412;71394;70662;69609;68672;67731;67101;67240;67030;66375;65796;64872;63747;63064;62426;61991;62090;61643;61286;61738;62021;62042;62544;62955;62740;62500;62216;61898;61537;61157;60751;60325
35-39;48965;50465;52172;53977;55697;57219;58556;59699;60669;61527;62308;62996;63563;64053;64522;64995;65506;66085;66734;67439;68202;68998;69847;70597;71034;71028;70318;69290;68375;67459;66845;66991;66793;66154;65592;64685;63579;62914;62288;61863;61966;61532;61182;61634;61916;61943;62441;62851;62644;62408;62130
40-44;43479;44506;45427;46337;47390;48670;50144;51824;53600;55293;56795;58110;59239;60201;61049;61822;62505;63069;63554;64020;64488;64994;65570;66217;66922;67685;68484;69332;70084;70525;70531;69842;68841;67952;67058;66465;66619;66430;65809;65262;64375;63291;62645;62034;61621;61729;61305;60965;61413;61696;61728
45-49;36920;38096;39289;40473;41613;42698;43714;44624;45526;46567;47826;49278;50929;52671;54334;55814;57110;58225;59176;60016;60782;61460;62022;62508;62978;63450;63960;64540;65190;65893;66655;67450;68292;69039;69484;69499;68832;67861;67000;66134;65562;65722;65540;64939;64409;63545;62489;61861;61268;60866;60978
50-54;30022;31026;32127;33293;34471;35625;36780;37952;39116;40237;41306;42307;43206;44100;45128;46361;47787;49403;51109;52736;54187;55459;56558;57496;58329;59093;59767;60330;60817;61290;61763;62276;62853;63499;64194;64948;65735;66564;67301;67743;67767;67122;66187;65359;64524;63977;64140;63969;63386;62876;62039
55-59;24740;25490;26212;26940;27733;28625;29601;30672;31805;32949;34073;35198;36340;37473;38565;39612;40588;41468;42344;43350;44550;45938;47508;49164;50743;52154;53392;54468;55386;56202;56953;57616;58172;58656;59124;59592;60100;60667;61302;61982;62717;63490;64296;65016;65453;65480;64862;63965;63174;62375;61856
60-64;19528;20203;20920;21666;22416;23149;23871;24566;25268;26032;26889;27826;28850;29933;31028;32102;33179;34273;35356;36402;37406;38343;39189;40033;41004;42156;43490;44990;46571;48081;49428;50612;51645;52526;53313;54039;54676;55216;55684;56141;56597;57088;57638;58251;58905;59610;60356;61128;61819;62237;62262
65-69;15097;15514;15986;16507;17067;17663;18296;18966;19664;20366;21052;21728;22381;23044;23759;24563;25439;26394;27403;28423;29424;30430;31449;32463;33440;34381;35257;36054;36847;37759;38837;40086;41484;42955;44359;45614;46719;47684;48510;49250;49932;50532;51043;51484;51918;52353;52816;53335;53913;54527;55189
70-74;11603;11856;12083;12312;12580;12911;13295;13725;14197;14703;15239;15810;16412;17039;17671;18284;18894;19481;20081;20727;21451;22237;23094;23996;24909;25804;26706;27619;28531;29408;30253;31037;31756;32472;33298;34266;35390;36640;37952;39204;40324;41309;42173;42915;43580;44197;44738;45201;45600;45998;46393
75-79;7758;8062;8387;8710;9003;9255;9477;9682;9886;10125;10412;10741;11112;11510;11940;12395;12876;13387;13917;14449;14966;15481;15981;16489;17039;17652;18319;19041;19801;20570;21324;22084;22855;23627;24365;25080;25740;26351;26960;27661;28480;29430;30484;31587;32637;33575;34403;35131;35756;36319;36843
80-84;4647;4796;4952;5124;5318;5536;5770;6023;6273;6500;6698;6877;7040;7209;7401;7630;7888;8176;8485;8820;9170;9542;9934;10344;10753;11152;11548;11936;12331;12757;13234;13749;14304;14887;15477;16056;16641;17232;17827;18394;18941;19449;19919;20390;20936;21570;22305;23115;23961;24761;25475
85-89;2188;2314;2428;2532;2634;2729;2833;2938;3059;3191;3337;3489;3659;3824;3976;4109;4232;4345;4463;4597;4755;4928;5123;5330;5554;5786;6033;6294;6566;6837;7099;7362;7620;7884;8169;8488;8830;9198;9583;9972;10353;10740;11129;11524;11897;12258;12592;12903;13218;13582;14007
90+;1315;1265;1257;1277;1308;1348;1393;1451;1513;1579;1644;1716;1793;1881;1974;2073;2177;2294;2413;2524;2629;2732;2837;2947;3060;3185;3315;3456;3604;3762;3929;4105;4292;4487;4685;4879;5080;5284;5494;5716;5955;6206;6473;6748;7030;7313;7604;7903;8208;8506;8796
Mulheres;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;695001;704830;714574;724028;733560;743252;752362;761443;771002;780443;789759;798944;807983;816855;825550;834057;842367;850476;858367;866032;873472;880683;887662;894409;900927;907217;913273;919091;924673;930020;935131;940005;944640;949037;953195;957109;960777;964198;967370;970287;972945;975343;977479;979349;980947;982272;983326;984112;984628;984872;984848
