Distrito Federal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65-69;48702;51571;54970;58766;62743;66780;70889;75063;79277;83508;87758;92017;96270;100626;105270;110295;115685;121441;127428;133431;139286;145034;150721;156254;161489;166403;170998;175153;179340;184304;190422;197540;205627;214139;222182;229175;235225;240431;244519;247220;248401;248206;246707;244353;241817;239567;237474;235414;233748;232893;233128
70-74;36115;37788;39171;40512;42189;44394;47074;50228;53752;57442;61182;64995;68874;72792;76734;80689;84659;88628;92698;97030;101722;106745;112107;117684;123275;128728;134081;139382;144536;149419;154004;158299;162197;166133;170796;176535;183197;190744;198676;206163;212670;218303;223155;226969;229485;230580;230396;229004;226827;224488;222413
75-79;21574;23229;25232;27377;29370;31082;32571;33834;35072;36605;38595;40994;43801;46925;50191;53509;56889;60335;63817;67322;70844;74382;77930;81568;85447;89643;94134;98917;103887;108867;113717;118480;123199;127789;132136;136221;140056;143552;147095;151301;156463;162436;169181;176246;182902;188684;193689;198006;201403;203631;204582
80-84;13313;13834;14367;15004;15859;16968;18323;19949;21680;23300;24705;25944;27020;28091;29403;31080;33085;35417;38000;40698;43442;46240;49095;51988;54900;57833;60784;63750;66796;70035;73544;77291;81272;85403;89541;93563;97513;101427;105232;108835;112227;115422;118349;121334;124882;129223;134233;139862;145731;151247;156029
85-89;6276;7005;7542;7976;8369;8766;9174;9596;10093;10743;11568;12559;13738;14986;16160;17188;18111;18933;19768;20789;22064;23573;25317;27234;29237;31277;33352;35475;37631;39806;41996;44201;46425;48714;51147;53780;56583;59558;62637;65714;68699;71628;74531;77350;80023;82545;84924;87124;89382;92079;95371
90+;3323;3194;3327;3595;3914;4237;4572;4934;5313;5694;6082;6487;6914;7398;7968;8641;9412;10296;11239;12172;13073;13971;14876;15837;16911;18119;19462;20937;22532;24227;26003;27869;29828;31864;33961;36110;38313;40575;42920;45382;47993;50727;53586;56540;59534;62538;65568;68647;71727;74734;77656
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;1264740;1285153;1305219;1325368;1346039;1367015;1387354;1407318;1427459;1447284;1466775;1485920;1504684;1523026;1540916;1558334;1575269;1591704;1607617;1622999;1637843;1652176;1666019;1679363;1692203;1704529;1716320;1727555;1738228;1748335;1757871;1766821;1775178;1782953;1790157;1796792;1802857;1808357;1813302;1817693;1821527;1824805;1827535;1829718;1831347;1832421;1832944;1832924;1832366;1831272;1829649
0-4;108180;104851;102370;101020;100992;102114;103135;104184;105377;105779;105591;105742;105939;105591;105159;104650;104058;103400;102699;101979;101248;100481;99672;98838;97994;97147;96302;95456;94614;93770;92928;92086;91255;90447;89670;88934;88244;87611;87025;86477;85955;85458;84987;84523;84052;83565;83060;82530;81969;81381;80769
05/set;112038;111225;109888;107967;105673;102665;99431;97039;95774;95835;97040;98144;99282;100556;101046;100941;101177;101458;101196;100848;100423;99922;99350;98727;98061;97355;96590;95784;94953;94111;93267;92423;91581;90740;89901;89057;88219;87389;86582;85808;85073;84383;83751;83165;82620;82100;81604;81133;80672;80200;79713
out/14;112035;113890;114889;115313;115331;115336;114473;113090;111122;108780;105726;102450;100006;98695;98704;99856;100908;101995;103215;103653;103497;103685;103935;103648;103288;102862;102364;101795;101172;100509;99805;99043;98236;97409;96566;95726;94882;94041;93203;92364;91521;90685;89856;89052;88276;87542;86853;86224;85637;85094;84574
15-19;110206;111317;113054;115122;117030;118456;120217;121119;121451;121374;121287;120334;118863;116805;114373;111233;107873;105340;103937;103848;104897;105859;106882;108062;108484;108327;108521;108775;108495;108142;107721;107229;106667;106049;105392;104693;103937;103136;102315;101475;100640;99803;98965;98129;97295;96457;95625;94798;93998;93225;92496
20-24;121937;121141;120087;119096;118627;118947;119933;121539;123471;125245;126538;128162;128935;129138;128935;128723;127645;126054;123878;121327;118072;114615;112003;110546;110425;111466;112435;113463;114647;115076;114930;115134;115394;115123;114779;114369;113884;113331;112722;112075;111383;110637;109843;109032;108199;107372;106541;105710;104881;104055;103221
25-29;129171;129671;129637;129198;128541;127830;126975;125862;124806;124262;124501;125402;126911;128748;130428;131625;133154;133834;133946;133656;133355;132200;130552;128340;125780;122543;119120;116537;115098;114988;116034;117004;118038;119225;119661;119521;119732;119998;119734;119398;118997;118517;117974;117370;116732;116048;115310;114525;113721;112894;112075
30-34;120048;123334;126227;128617;130388;131474;131959;131910;131462;130795;130070;129197;128072;126998;126429;126637;127500;128966;130759;132392;133546;135032;135682;135781;135488;135201;134065;132441;130257;127723;124515;121123;118562;117141;117041;118089;119064;120097;121285;121723;121593;121808;122077;121822;121492;121095;120622;120085;119488;118857;118179
35-39;101347;104901;108994;113347;117512;121191;124444;127314;129679;131437;132511;132991;132939;132491;131824;131097;130220;129092;128011;127430;127620;128462;129910;131687;133315;134473;135969;136629;136741;136466;136194;135077;133476;131314;128806;125628;122265;119729;118323;118234;119280;120255;121288;122475;122916;122793;123013;123285;123034;122710;122321
40-44;89940;92339;94363;96305;98630;101610;105134;109189;113502;117625;121276;124502;127351;129700;131448;132518;132998;132951;132513;131854;131133;130264;129149;128084;127519;127724;128577;130032;131812;133440;134603;136100;136768;136892;136631;136373;135276;133697;131559;129077;125931;122602;120092;118703;118622;119669;120641;121671;122854;123297;123177
45-49;73468;76683;79968;83203;86212;88902;91292;93313;95255;97577;100537;104035;108051;112324;116409;120027;123229;126060;128397;130144;131216;131709;131682;131273;130645;129958;129126;128046;127016;126482;126705;127567;129023;130797;132421;133583;135076;135750;135886;135636;135393;134319;132765;130660;128212;125106;121825;119351;117987;117916;118960
50-54;56691;59385;62283;65334;68463;71605;74779;78023;81221;84198;86866;89242;91258;93195;95506;98441;101903;105870;110084;114117;117695;120863;123669;125991;127733;128814;129323;129327;128952;128360;127710;126918;125875;124885;124378;124619;125486;126932;128689;130299;131452;132936;133611;133753;133517;133288;132242;130722;128656;126254;123206
55-59;43592;45584;47562;49597;51800;54236;56882;59724;62717;65785;68866;71979;75164;78305;81232;83859;86202;88198;90122;92407;95298;98700;102592;106720;110670;114175;117285;120041;122328;124049;125123;125640;125668;125325;124773;124159;123406;122407;121460;120985;121239;122100;123524;125250;126828;127963;129423;130089;130237;130012;129794
60-64;31292;33152;35078;37045;39006;40945;42873;44793;46767;48901;51258;53817;56562;59453;62412;65390;68399;71478;74517;77346;79893;82170;84113;85990;88216;91022;94315;98074;102057;105866;109249;112256;114922;117141;118813;119862;120378;120424;120117;119608;119036;118328;117385;116491;116056;116320;117167;118549;120220;121746;122844
